Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2017,6,8,18,30,31,35,8,-5,86.07,4,0.186,3.5,1.112,247.5,11.83,29,930
2017,6,8,19,0,0,0,7,-4,91.42,0,0.186,3.1,1.116,256.5,12.78,28,930
2017,6,8,19,30,0,0,8,-4,96.53,0,0.186,3.3,1.124,256.5,13.56,27,930
2017,6,8,20,0,0,0,1,-4,101.35,0,0.186,3.6,1.133,259,14.41,26,940
2017,6,8,20,30,0,0,3,-4,105.81,0,0.186,3.7,1.148,259,15.3,25,940
2017,6,8,21,0,0,0,7,-4,109.86,0,0.186,3.9,1.163,257,15.76,25,940
2017,6,8,21,30,0,0,8,-4,113.4,0,0.186,3.8,1.182,257,16.74,24,940
2017,6,8,22,0,0,0,3,-3,116.34,0,0.186,3.7,1.201,251.7,17.66,24,940
2017,6,8,22,30,0,0,8,-3,118.61,0,0.186,3.7,1.216,251.7,18.77,24,940
2017,6,8,23,0,0,0,8,-2,120.13,0,0.186,3.8,1.232,246.3,20.04,24,940
2017,6,8,23,30,0,0,1,-2,120.82,0,0.186,3.7,1.235,246.3,20.04,23,940
2017,6,9,0,0,0,0,1,-1,120.68,0,0.186,3.6,1.239,242.3,21.5,23,940
2017,6,9,0,30,0,0,1,-1,119.69,0,0.186,3.5,1.216,242.3,22.86,22,940
2017,6,9,1,0,0,0,0,-1,117.91,0,0.186,3.4,1.193,239.8,24.23,22,930
2017,6,9,1,30,0,0,0,-1,115.39,0,0.186,3.3,1.162,239.8,25.78,21,930
2017,6,9,2,0,0,0,0,0,112.23,0,0.186,3.3,1.132,236.9,27.11,21,930
2017,6,9,2,30,0,0,0,0,108.51,0,0.186,3.2,1.126,236.9,28.85,20,930
2017,6,9,3,0,0,0,0,0,104.31,0,0.186,3.2,1.121,233.3,30.43,20,930
2017,6,9,3,30,0,0,0,0,99.71,0,0.186,3.2,1.143,233.3,32.4,19,930
2017,6,9,4,0,0,0,0,1,94.78,0,0.186,3.3,1.166,230.2,34.48,19,930
2017,6,9,4,30,0,0,1,1,89.58,0,0.186,3.9,1.21,230.2,32.38,20,930
2017,6,9,5,0,65,65,1,2,84.16,0,0.186,4.5,1.256,227.3,33.02,21,930
2017,6,9,5,30,153,153,0,2,78.56,0,0.186,5.1,1.323,227.3,31.04,23,940
2017,6,9,6,0,252,252,0,3,72.81,0,0.186,5.7,1.391,227.7,30.77,25,940
2017,6,9,6,30,356,356,0,3,66.94,0,0.186,6.1,1.464,227.7,27.27,26,940
2017,6,9,7,0,460,460,0,4,60.99,0,0.186,6.6,1.539,226,24.76,28,940
2017,6,9,7,30,561,561,0,4,54.98,0,0.186,6.8,1.593,226,23.35,29,940
2017,6,9,8,0,656,656,0,4,48.93,0,0.186,7,1.648,223.2,22.29,30,940
2017,6,9,8,30,745,745,0,4,42.88,0,0.186,7.2,1.682,223.2,21.04,31,930
2017,6,9,9,0,823,823,0,4,36.87,0,0.186,7.4,1.717,221.8,20.11,32,930
2017,6,9,9,30,892,892,0,4,30.97,0,0.186,7.6,1.728,221.8,20.11,33,930
2017,6,9,10,0,936,936,0,4,25.29,0,0.186,7.9,1.739,221.2,18.61,34,930
2017,6,9,10,30,978,978,0,4,20.06,0,0.186,8.1,1.736,221.2,17.58,34,930
2017,6,9,11,0,1006,1006,0,4,15.75,0,0.186,8.3,1.734,221.3,16.35,35,930
2017,6,9,11,30,1018,1018,0,4,13.35,0,0.186,8.5,1.741,221.3,16.34,35,930
2017,6,9,12,0,1018,1018,0,4,13.87,0,0.186,8.7,1.748,222.8,16.52,35,930
2017,6,9,12,30,999,999,0,4,17.05,0,0.186,8.7,1.758,222.8,16.51,35,930
2017,6,9,13,0,972,972,0,4,21.74,0,0.186,8.8,1.769,225.4,15.98,36,930
2017,6,9,13,30,925,925,0,4,27.16,0,0.186,8.7,1.774,225.4,16.88,36,930
2017,6,9,14,0,865,865,0,4,32.93,0,0.186,8.7,1.779,227.2,17.27,36,930
2017,6,9,14,30,793,793,0,4,38.88,0,0.186,8.6,1.773,227.2,17.26,35,930
2017,6,9,15,0,711,711,0,5,44.9,0,0.186,8.5,1.768,228.2,17.52,35,930
2017,6,9,15,30,620,620,0,5,50.96,0,0.186,8.3,1.763,228.2,18.53,34,930
2017,6,9,16,0,522,522,0,5,56.99,0,0.187,8.2,1.759,229.6,19.02,34,930
2017,6,9,16,30,419,419,0,5,62.99,0,0.187,7.9,1.766,229.6,20.13,33,930
2017,6,9,17,0,314,314,0,6,68.91,0,0.187,7.7,1.774,232.5,21.07,33,930
2017,6,9,17,30,212,212,1,6,74.74,0,0.187,7.1,1.796,232.5,22.3,32,930
2017,6,9,18,0,116,116,1,7,80.44,0,0.187,6.5,1.818,239.1,25.3,31,930
2017,6,9,18,30,38,38,1,7,85.98,0,0.187,6,1.825,239.1,28.42,29,930
2017,6,9,19,0,0,0,1,8,91.33,0,0.187,5.6,1.832,244.6,32.14,28,930
2017,6,9,19,30,0,0,1,8,96.44,0,0.187,5.5,1.804,244.6,34.11,27,930
2017,6,9,20,0,0,0,1,8,101.26,0,0.187,5.4,1.777,244.8,35.7,27,930
2017,6,9,20,30,0,0,1,8,105.72,0,0.187,5.7,1.729,244.8,37.9,26,930
2017,6,9,21,0,0,0,0,9,109.77,0,0.187,6,1.682,246.7,39.36,26,930
2017,6,9,21,30,0,0,0,9,113.3,0,0.187,6,1.626,246.7,41.8,25,930
2017,6,9,22,0,0,0,0,9,116.25,0,0.187,6.1,1.57,247.4,45.61,24,930
2017,6,9,22,30,0,0,0,9,118.53,0,0.187,6,1.503,247.4,48.47,23,930
2017,6,9,23,0,0,0,0,9,120.04,0,0.187,5.9,1.436,246.5,48.75,23,930
2017,6,9,23,30,0,0,0,9,120.75,0,0.187,5.7,1.361,246.5,51.84,22,930
2017,6,10,0,0,0,0,0,9,120.6,0,0.187,5.6,1.286,242.8,54.44,22,930
2017,6,10,0,30,0,0,0,9,119.62,0,0.187,5.3,1.25,242.8,57.93,21,930
2017,6,10,1,0,0,0,0,9,117.85,0,0.187,5.1,1.214,237.1,56.63,20,930
2017,6,10,1,30,0,0,0,9,115.34,0,0.187,4.9,1.229,237.1,60.29,19,930
2017,6,10,2,0,0,0,0,8,112.18,0,0.187,4.7,1.244,231.2,58.86,19,930
2017,6,10,2,30,0,0,0,8,108.47,0,0.187,4.6,1.286,231.2,58.84,19,930
2017,6,10,3,0,0,0,0,8,104.28,0,0.187,4.5,1.328,226.6,57.53,19,930
2017,6,10,3,30,0,0,0,8,99.69,0,0.187,4.4,1.368,226.6,61.28,18,930
2017,6,10,4,0,0,0,0,8,94.76,0,0.187,4.3,1.409,223.4,60.25,18,930
2017,6,10,4,30,0,0,1,8,89.57,0,0.187,4.7,1.443,223.4,56.54,19,930
2017,6,10,5,0,64,64,1,7,84.15,0,0.187,5.2,1.477,222.4,51.93,20,930
2017,6,10,5,30,151,151,1,7,78.55,0,0.187,5.7,1.508,222.4,48.79,21,930
2017,6,10,6,0,250,250,0,6,72.81,0,0.187,6.3,1.539,226.8,40.2,23,930
2017,6,10,6,30,353,353,0,6,66.94,0,0.187,6.6,1.573,226.8,37.83,24,930
2017,6,10,7,0,457,457,0,6,60.99,0,0.187,6.9,1.607,225.9,31.46,26,930
2017,6,10,7,30,558,558,0,6,54.98,0,0.187,7.2,1.639,225.9,29.64,27,930
2017,6,10,8,0,653,653,0,5,48.93,0,0.187,7.5,1.671,226.1,27.01,28,930
2017,6,10,8,30,742,742,0,5,42.88,0,0.187,7.7,1.691,226.1,25.47,29,930
2017,6,10,9,0,820,820,0,5,36.87,0,0.187,7.9,1.711,226.8,23.44,30,930
2017,6,10,9,30,889,889,0,5,30.97,0,0.187,8,1.716,226.8,23.44,31,930
2017,6,10,10,0,930,930,0,4,25.28,0,0.187,8.2,1.721,226.4,21.26,32,930
2017,6,10,10,30,973,973,0,4,20.04,0,0.187,8.3,1.709,226.4,21.25,32,930
2017,6,10,11,0,1002,1002,0,3,15.71,0,0.187,8.5,1.697,225.3,18.85,33,930
2017,6,10,11,30,1015,1015,0,3,13.28,0,0.187,8.5,1.672,225.3,18.84,33,930
2017,6,10,12,0,1013,1013,1,2,13.78,0,0.187,8.6,1.648,223.5,16.46,33,930
2017,6,10,12,30,997,997,1,2,16.96,0,0.187,8.6,1.629,223.5,16.46,33,930
2017,6,10,13,0,798,973,8,1,21.66,0,0.187,8.7,1.61,222.5,15.64,33,930
2017,6,10,13,30,927,927,1,1,27.08,0,0.187,8.7,1.597,222.5,15.63,33,930
2017,6,10,14,0,573,868,6,1,32.85,0,0.187,8.7,1.584,222.6,15.2,33,930
2017,6,10,14,30,631,796,8,1,38.8,0,0.187,8.6,1.572,222.6,16.08,32,930
2017,6,10,15,0,485,715,6,1,44.83,0,0.187,8.6,1.56,225.3,15.89,32,930
2017,6,10,15,30,521,623,8,1,50.88,0,0.187,8.5,1.544,225.3,16.83,31,930
2017,6,10,16,0,372,525,8,1,56.92,0,0.187,8.4,1.528,229.7,17.77,30,930
2017,6,10,16,30,294,422,8,1,62.91,0,0.187,8.1,1.51,229.7,18.84,29,930
2017,6,10,17,0,223,318,8,1,68.83,0,0.187,7.9,1.492,234.9,18.9,29,930
2017,6,10,17,30,151,215,8,1,74.66,4,0.187,7.5,1.468,234.9,20.05,28,930
2017,6,10,18,0,84,119,8,1,80.36,4,0.187,7.1,1.445,239.9,21.32,27,930
2017,6,10,18,30,28,40,8,1,85.9,4,0.187,6.8,1.423,239.9,22.64,26,930
2017,6,10,19,0,0,0,8,1,91.25,0,0.187,6.5,1.402,241.4,23.93,25,930
2017,6,10,19,30,0,0,8,1,96.36,0,0.187,6.4,1.382,241.4,25.43,24,930
2017,6,10,20,0,0,0,8,1,101.17,0,0.187,6.4,1.362,240.8,25.78,24,930
2017,6,10,20,30,0,0,1,1,105.64,0,0.187,6.5,1.338,240.8,27.4,23,930
2017,6,10,21,0,0,0,0,1,109.68,0,0.187,6.6,1.314,238.3,29.82,22,930
2017,6,10,21,30,0,0,0,1,113.22,0,0.187,6.4,1.287,238.3,31.73,21,930
2017,6,10,22,0,0,0,0,2,116.17,0,0.187,6.2,1.261,236.1,32.2,21,930
2017,6,10,22,30,0,0,0,2,118.44,0,0.187,5.8,1.24,236.1,34.27,20,930
2017,6,10,23,0,0,0,0,2,119.97,0,0.187,5.4,1.219,234.1,34.39,20,930
2017,6,10,23,30,0,0,0,2,120.67,0,0.187,5.2,1.206,234.1,36.61,19,930
2017,6,11,0,0,0,0,0,2,120.54,0,0.187,5,1.194,232.3,36.55,19,930
2017,6,11,0,30,0,0,0,2,119.56,0,0.187,4.7,1.188,232.3,38.93,18,930
2017,6,11,1,0,0,0,0,2,117.8,0,0.187,4.4,1.182,229.4,39.12,18,930
2017,6,11,1,30,0,0,0,2,115.3,0,0.187,4.2,1.174,229.4,41.7,17,930
2017,6,11,2,0,0,0,0,2,112.15,0,0.187,4.1,1.166,226,42.3,17,930
2017,6,11,2,30,0,0,0,2,108.44,0,0.187,4.1,1.152,226,42.29,17,930
2017,6,11,3,0,0,0,0,2,104.25,0,0.187,4.2,1.138,224.8,43.2,17,930
2017,6,11,3,30,0,0,0,2,99.67,0,0.187,4.3,1.113,224.8,46.08,16,930
2017,6,11,4,0,0,0,0,2,94.75,0,0.187,4.4,1.09,225,47.03,16,930
2017,6,11,4,30,0,0,1,2,89.56,0,0.187,5,1.055,225,47.03,17,930
2017,6,11,5,0,64,64,1,2,84.15,0,0.187,5.7,1.02,224.7,44.15,18,930
2017,6,11,5,30,153,153,0,2,78.55,0,0.187,6.4,0.984,224.7,41.42,19,930
2017,6,11,6,0,254,254,0,1,72.81,0,0.187,7.1,0.947,226.7,34.06,20,930
2017,6,11,6,30,361,361,0,1,66.95,0,0.187,7.4,0.925,226.7,32.01,21,930
2017,6,11,7,0,467,467,0,0,61,0,0.187,7.8,0.904,224,25.95,23,930
2017,6,11,7,30,572,572,0,0,54.99,0,0.187,8.1,0.902,224,24.42,24,930
2017,6,11,8,0,669,669,0,0,48.94,0,0.187,8.4,0.901,221.2,20.7,25,930
2017,6,11,8,30,760,760,0,0,42.89,0,0.187,8.5,0.91,221.2,19.5,26,930
2017,6,11,9,0,840,840,0,-1,36.88,0,0.187,8.7,0.919,219.9,16.91,27,930
2017,6,11,9,30,909,909,0,-1,30.97,0,0.187,8.8,0.937,219.9,15.94,28,930
2017,6,11,10,0,965,965,0,-2,25.28,0,0.187,9.1,0.955,220.2,14.26,29,930
2017,6,11,10,30,1008,1008,0,-2,20.02,0,0.187,9.2,0.976,220.2,14.26,29,930
2017,6,11,11,0,1034,1034,0,-2,15.68,0,0.187,9.3,0.998,222,14.23,30,930
2017,6,11,11,30,1046,1046,0,-2,13.22,0,0.187,9.3,1.018,222,14.22,30,930
2017,6,11,12,0,1042,1042,0,-2,13.7,0,0.187,9.4,1.039,224.5,13.96,30,930
2017,6,11,12,30,1025,1025,0,-2,16.88,0,0.187,9.4,1.031,224.5,13.96,30,930
2017,6,11,13,0,984,984,0,-1,21.58,0,0.187,9.4,1.024,227.1,14.3,30,930
2017,6,11,13,30,938,938,0,-1,27,0,0.187,9.3,0.99,227.1,14.3,30,930
2017,6,11,14,0,876,876,0,-1,32.78,0,0.187,9.3,0.956,229.2,14.02,30,930
2017,6,11,14,30,803,803,0,-1,38.73,0,0.187,9.3,0.933,229.2,14.85,29,930
2017,6,11,15,0,718,718,0,-1,44.76,0,0.187,9.4,0.912,233,14.86,29,930
2017,6,11,15,30,625,625,0,-1,50.81,0,0.187,9.5,0.904,233,15.76,28,930
2017,6,11,16,0,525,525,0,-1,56.84,0,0.187,9.6,0.896,239.6,17,27,930
2017,6,11,16,30,421,421,0,-1,62.84,0,0.187,9.5,0.888,239.6,18.05,26,930
2017,6,11,17,0,316,316,0,-1,68.76,0,0.187,9.5,0.881,246.9,19.07,25,930
2017,6,11,17,30,212,212,0,-1,74.58,0,0.187,9.1,0.871,246.9,21.54,23,930
2017,6,11,18,0,118,118,1,-2,80.28,0,0.187,8.7,0.862,253.2,22.3,22,930
2017,6,11,18,30,38,38,1,-2,85.82,0,0.187,8.6,0.86,253.2,23.73,21,930
2017,6,11,19,0,0,0,0,-3,91.17,0,0.187,8.5,0.859,255.2,23.73,20,930
2017,6,11,19,30,0,0,0,-3,96.28,0,0.187,8.5,0.846,255.2,25.28,19,930
2017,6,11,20,0,0,0,0,-4,101.09,0,0.187,8.5,0.834,253.2,23.11,19,930
2017,6,11,20,30,0,0,0,-4,105.56,0,0.187,8.3,0.805,253.2,24.63,18,930
2017,6,11,21,0,0,0,0,-4,109.6,0,0.187,8.1,0.777,250.7,23.76,18,930
2017,6,11,21,30,0,0,0,-4,113.14,0,0.187,7.9,0.752,250.7,25.33,17,930
2017,6,11,22,0,0,0,0,-4,116.09,0,0.187,7.8,0.727,249.8,25.85,17,930
2017,6,11,22,30,0,0,0,-4,118.37,0,0.187,7.6,0.714,249.8,27.57,16,930
2017,6,11,23,0,0,0,0,-3,119.89,0,0.187,7.5,0.702,248.7,30.49,16,930
2017,6,11,23,30,0,0,0,-3,120.61,0,0.187,7.6,0.692,248.7,32.54,15,930
2017,6,12,0,0,0,0,0,-1,120.48,0,0.187,7.7,0.682,248.3,37.95,15,930
2017,6,12,0,30,0,0,0,-1,119.51,0,0.187,7.6,0.66,248.3,40.52,14,930
2017,6,12,1,0,0,0,0,0,117.75,0,0.187,7.6,0.639,246.6,46.28,14,930
2017,6,12,1,30,0,0,0,0,115.26,0,0.187,7.2,0.633,246.6,49.45,13,930
2017,6,12,2,0,0,0,0,1,112.12,0,0.187,6.8,0.628,243.2,52.4,13,930
2017,6,12,2,30,0,0,0,1,108.41,0,0.187,6.5,0.649,243.2,56.03,12,930
2017,6,12,3,0,0,0,0,2,104.23,0,0.187,6.3,0.67,242.3,57.66,12,930
2017,6,12,3,30,0,0,0,2,99.65,0,0.187,6.1,0.686,242.3,61.68,11,930
2017,6,12,4,0,0,0,0,2,94.74,0,0.187,5.9,0.702,243.7,63.25,11,940
2017,6,12,4,30,0,0,1,2,89.55,0,0.187,6,0.699,243.7,63.27,11,940
2017,6,12,5,0,67,67,1,2,84.15,0,0.187,6.1,0.697,246.7,59.68,12,940
2017,6,12,5,30,157,157,0,2,78.56,0,0.187,5.9,0.693,246.7,55.87,13,940
2017,6,12,6,0,260,260,0,1,72.81,0,0.187,5.8,0.69,250.6,44.88,15,940
2017,6,12,6,30,367,367,0,1,66.96,0,0.187,5.1,0.691,250.6,42.08,16,940
2017,6,12,7,0,475,475,0,-2,61.01,0,0.187,4.4,0.693,256.1,28.93,18,940
2017,6,12,7,30,580,580,0,-2,55,0,0.187,3.8,0.686,256.1,27.16,19,940
2017,6,12,8,0,680,680,0,-5,48.95,0,0.187,3.2,0.68,259.8,20.23,21,940
2017,6,12,8,30,772,772,0,-5,42.9,0,0.187,2.8,0.669,259.8,19.01,21,940
2017,6,12,9,0,855,855,0,-6,36.89,0,0.187,2.4,0.659,246.6,15.62,22,940
2017,6,12,9,30,925,925,0,-6,30.98,0,0.187,2.4,0.659,246.6,14.68,23,940
2017,6,12,10,0,982,982,0,-8,25.28,0,0.187,2.5,0.659,230.5,12.59,24,940
2017,6,12,10,30,1025,1025,0,-8,20.01,0,0.187,2.6,0.664,230.5,12.59,25,940
2017,6,12,11,0,1054,1054,0,-8,15.65,0,0.187,2.8,0.67,228.3,11.2,26,940
2017,6,12,11,30,1067,1067,0,-8,13.17,0,0.187,2.8,0.674,228.3,10.55,26,940
2017,6,12,12,0,1065,1065,0,-9,13.63,0,0.187,2.9,0.679,229.1,9.61,27,940
2017,6,12,12,30,1047,1047,0,-9,16.8,0,0.187,3,0.678,229.1,9.6,27,940
2017,6,12,13,0,1010,1010,0,-9,21.5,0,0.187,3.2,0.677,231.9,9.42,28,940
2017,6,12,13,30,963,963,0,-9,26.93,0,0.187,3.3,0.671,231.9,9.41,28,940
2017,6,12,14,0,902,902,0,-9,32.71,0,0.187,3.4,0.666,237.9,8.71,28,940
2017,6,12,14,30,828,828,0,-9,38.66,0,0.187,3.5,0.66,237.9,8.71,28,940
2017,6,12,15,0,743,743,0,-9,44.68,0,0.187,3.7,0.655,246.2,8.57,28,940
2017,6,12,15,30,649,649,0,-9,50.74,0,0.187,3.7,0.648,246.2,9.09,27,940
2017,6,12,16,0,548,548,0,-10,56.77,0,0.187,3.7,0.641,249.9,8.98,27,940
2017,6,12,16,30,442,442,0,-10,62.77,0,0.187,3.6,0.64,249.9,9.53,26,940
2017,6,12,17,0,334,334,0,-10,68.69,0,0.187,3.5,0.639,249.8,9.45,26,940
2017,6,12,17,30,227,227,0,-10,74.51,0,0.187,2.6,0.655,249.8,10.67,24,940
2017,6,12,18,0,126,126,1,-9,80.21,0,0.187,1.7,0.671,250.7,11.74,23,940
2017,6,12,18,30,43,43,1,-9,85.75,0,0.187,1.5,0.709,250.7,13.28,21,940
2017,6,12,19,0,0,0,0,-9,91.1,0,0.187,1.4,0.747,256.5,14.9,20,940
2017,6,12,19,30,0,0,0,-9,96.2,0,0.187,1.5,0.794,256.5,15.87,19,940
2017,6,12,20,0,0,0,0,-7,101.02,0,0.187,1.7,0.843,259,17.47,19,940
2017,6,12,20,30,0,0,0,-7,105.48,0,0.187,1.9,0.879,259,18.62,19,940
2017,6,12,21,0,0,0,0,-5,109.53,0,0.187,2.2,0.916,259.3,21.91,19,940
2017,6,12,21,30,0,0,0,-5,113.07,0,0.187,2.6,0.936,259.3,21.91,18,940
2017,6,12,22,0,0,0,0,-3,116.02,0,0.187,3,0.957,263,25.42,18,940
2017,6,12,22,30,0,0,0,-3,118.3,0,0.187,3,0.976,263,27.09,17,940
2017,6,12,23,0,0,0,0,-2,119.83,0,0.187,3,0.995,270.1,29.25,17,940
2017,6,12,23,30,0,0,0,-2,120.55,0,0.187,2.6,1.01,270.1,31.19,16,940
2017,6,13,0,0,0,0,0,-2,120.42,0,0.187,2.2,1.025,281.7,32.21,16,940
2017,6,13,0,30,0,0,0,-2,119.47,0,0.187,1.9,1.022,281.7,34.37,15,940
2017,6,13,1,0,0,0,0,-2,117.71,0,0.187,1.7,1.02,297.7,34.97,15,940
2017,6,13,1,30,0,0,0,-2,115.22,0,0.187,1.6,1.002,297.7,34.97,15,940
2017,6,13,2,0,0,0,0,-1,112.09,0,0.187,1.5,0.986,312.9,35.53,15,940
2017,6,13,2,30,0,0,0,-1,108.39,0,0.187,1.5,0.979,312.9,37.94,14,940
2017,6,13,3,0,0,0,0,-1,104.22,0,0.187,1.5,0.972,326.9,38.84,14,940
2017,6,13,3,30,0,0,0,-1,99.65,0,0.187,1.5,0.969,326.9,38.85,14,940
2017,6,13,4,0,0,0,0,-1,94.74,0,0.187,1.5,0.966,334.5,40.3,14,940
2017,6,13,4,30,0,0,1,-1,89.56,0,0.187,1.9,0.953,334.5,37.76,15,940
2017,6,13,5,0,62,62,1,0,84.15,0,0.187,2.4,0.94,342.8,34.6,17,940
2017,6,13,5,30,150,150,0,0,78.56,0,0.187,3.1,0.925,342.8,32.46,18,940
2017,6,13,6,0,249,249,0,0,72.82,0,0.187,3.9,0.911,9.9,30.29,20,940
2017,6,13,6,30,355,355,0,0,66.97,0,0.187,3.6,0.9,9.9,28.46,21,940
2017,6,13,7,0,461,461,0,0,61.02,0,0.187,3.4,0.89,24.9,23.66,23,940
2017,6,13,7,30,565,565,0,0,55.01,0,0.187,2.9,0.884,24.9,22.26,24,940
2017,6,13,8,0,663,663,0,-1,48.97,0,0.187,2.5,0.879,32.8,19.06,25,940
2017,6,13,8,30,755,755,0,-1,42.92,0,0.187,2.1,0.877,32.8,17.95,26,940
2017,6,13,9,0,835,835,0,-2,36.9,0,0.187,1.7,0.875,40.5,15.59,27,940
2017,6,13,9,30,906,906,0,-2,30.99,0,0.187,1.3,0.872,40.5,14.69,28,940
2017,6,13,10,0,959,959,0,-3,25.29,0,0.187,1,0.87,57.8,12.88,29,940
2017,6,13,10,30,1003,1003,0,-3,20.01,0,0.187,0.8,0.866,57.8,12.87,29,940
2017,6,13,11,0,1030,1030,0,-4,15.63,0,0.187,0.6,0.862,111.8,11.31,30,940
2017,6,13,11,30,1044,1044,0,-4,13.12,0,0.187,0.8,0.855,111.8,10.67,31,940
2017,6,13,12,0,1041,1041,0,-5,13.57,0,0.187,1,0.849,166.6,9.43,32,940
2017,6,13,12,30,1024,1024,0,-5,16.73,0,0.187,1.2,0.836,166.6,9.42,32,940
2017,6,13,13,0,969,969,0,-6,21.43,0,0.187,1.5,0.823,172.5,8.79,33,940
2017,6,13,13,30,922,922,0,-6,26.86,0,0.187,1.6,0.804,172.5,8.79,33,940
2017,6,13,14,0,863,863,0,-7,32.64,0,0.187,1.8,0.785,170.9,7.82,33,940
2017,6,13,14,30,790,790,0,-7,38.59,0,0.187,1.8,0.763,170.9,7.82,33,940
2017,6,13,15,0,709,709,0,-8,44.62,0,0.187,1.9,0.742,170.7,7.31,33,940
2017,6,13,15,30,617,617,0,-8,50.67,0,0.187,1.9,0.72,170.7,7.74,32,940
2017,6,13,16,0,521,521,0,-8,56.71,0,0.187,2,0.699,171.4,7.4,32,940
2017,6,13,16,30,417,417,0,-8,62.7,0,0.187,1.9,0.679,171.4,7.83,31,940
2017,6,13,17,0,314,314,0,-9,68.62,0,0.187,1.8,0.661,170.2,7.43,31,940
2017,6,13,17,30,210,210,0,-9,74.44,0,0.187,1.3,0.646,170.2,8.35,29,940
2017,6,13,18,0,116,116,1,-8,80.14,0,0.187,0.9,0.632,153.1,9.85,28,940
2017,6,13,18,30,38,38,1,-8,85.68,0,0.187,0.9,0.627,153.1,10.45,26,940
2017,6,13,19,0,0,0,0,-8,91.03,0,0.187,1,0.622,149.1,11.34,25,940
2017,6,13,19,30,0,0,0,-8,96.13,0,0.187,0.9,0.623,149.1,11.34,25,940
2017,6,13,20,0,0,0,0,-8,100.95,0,0.187,0.9,0.625,157.9,11.63,25,940
2017,6,13,20,30,0,0,0,-8,105.41,0,0.187,0.8,0.626,157.9,12.36,24,940
2017,6,13,21,0,0,0,0,-8,109.46,0,0.187,0.8,0.628,172.9,12.61,24,940
2017,6,13,21,30,0,0,0,-8,113,0,0.187,0.7,0.628,172.9,12.61,24,940
2017,6,13,22,0,0,0,0,-7,115.96,0,0.187,0.6,0.629,194.2,12.76,24,940
2017,6,13,22,30,0,0,0,-7,118.24,0,0.187,0.5,0.629,194.2,13.57,23,940
2017,6,13,23,0,0,0,0,-7,119.77,0,0.187,0.5,0.63,225.2,13.68,23,940
2017,6,13,23,30,0,0,0,-7,120.49,0,0.187,0.5,0.631,225.2,13.68,23,940
2017,6,14,0,0,0,0,0,-7,120.38,0,0.187,0.5,0.632,269.6,13.83,23,940
2017,6,14,0,30,0,0,0,-7,119.43,0,0.187,0.6,0.636,269.6,14.7,22,940
2017,6,14,1,0,0,0,0,-7,117.68,0,0.187,0.8,0.641,305,14.68,22,940
2017,6,14,1,30,0,0,0,-7,115.2,0,0.187,1,0.648,305,15.62,21,940
2017,6,14,2,0,0,0,0,-7,112.07,0,0.187,1.2,0.656,321.6,16.68,20,940
2017,6,14,2,30,0,0,0,-7,108.38,0,0.187,1.2,0.664,321.6,17.77,19,940
2017,6,14,3,0,0,0,0,-7,104.21,0,0.187,1.3,0.673,332.9,19,18,940
2017,6,14,3,30,0,0,0,-7,99.64,0,0.187,1.3,0.682,332.9,20.25,18,940
2017,6,14,4,0,0,0,0,-7,94.74,0,0.187,1.4,0.692,340.8,20.36,18,940
2017,6,14,4,30,0,0,1,-7,89.56,0,0.187,1.4,0.704,340.8,19.1,19,940
2017,6,14,5,0,59,59,1,-7,84.16,0,0.187,1.5,0.716,345.7,17.11,20,940
2017,6,14,5,30,145,145,0,-7,78.57,0,0.187,2.2,0.728,345.7,15.11,22,940
2017,6,14,6,0,245,245,0,-7,72.84,0,0.187,2.9,0.741,355.6,13.39,24,940
2017,6,14,6,30,351,351,0,-7,66.99,0,0.187,2.7,0.75,355.6,11.87,26,940
2017,6,14,7,0,458,458,0,-7,61.04,0,0.187,2.5,0.759,31.3,10.2,28,940
2017,6,14,7,30,561,561,0,-7,55.03,0,0.187,2.3,0.764,31.3,9.62,29,940
2017,6,14,8,0,661,661,0,-7,48.99,0,0.187,2.1,0.769,57.9,9.05,31,940
2017,6,14,8,30,752,752,0,-7,42.94,0,0.187,1.9,0.77,57.9,8.54,31,940
2017,6,14,9,0,834,834,0,-7,36.92,0,0.187,1.7,0.771,66.9,8.05,32,940
2017,6,14,9,30,904,904,0,-7,31.01,0,0.187,1.4,0.769,66.9,7.61,33,940
2017,6,14,10,0,954,954,0,-8,25.3,0,0.187,1.2,0.768,65,7.04,34,940
2017,6,14,10,30,998,998,0,-8,20.01,0,0.187,1,0.764,65,7.03,34,940
2017,6,14,11,0,1028,1028,0,-8,15.62,0,0.187,0.8,0.761,58.9,6.44,35,940
2017,6,14,11,30,1042,1042,0,-8,13.08,0,0.187,0.6,0.755,58.9,6.44,35,940
2017,6,14,12,0,1041,1041,0,-8,13.51,0,0.187,0.5,0.75,64.2,5.88,36,940
2017,6,14,12,30,1024,1024,0,-8,16.66,0,0.187,0.5,0.743,64.2,5.88,36,940
2017,6,14,13,0,1001,1001,0,-9,21.36,0,0.187,0.6,0.736,106.5,5.37,37,940
2017,6,14,13,30,953,953,0,-9,26.79,0,0.187,0.8,0.73,106.5,5.37,37,940
2017,6,14,14,0,893,893,0,-9,32.57,0,0.187,1,0.724,136.7,5.17,37,940
2017,6,14,14,30,819,819,0,-9,38.52,0,0.187,1.2,0.719,136.7,5.16,37,940
